Cur_Team,Opponent,elo_i,opp_elo_i,pred
CHZ,INJ,1361.585,1312.3342,2
CHZ,FTW,1361.585,1433.4027,-3
CHZ,MNL,1361.585,1461.1439,-4
CHZ,ROC,1361.585,1462.6226,-4
CHZ,TRI,1361.585,1398.8395,-1
CHZ,DNN,1361.585,1171.1479,7
CHZ,INO,1361.585,1439.172,-3
CHZ,SHE,1361.585,1300.2838,2
CHZ,WAT,1361.585,1330.1293,1
CHZ,AND,1361.585,1525.3302,-6
CHZ,SYR,1361.585,1559.7542,-7
CHZ,MLH,1361.585,1467.2375,-4
CHZ,STL,1361.585,1526.5026,-6
CHZ,DET,1361.585,1461.0784,-4
CHZ,CIN,1361.585,1401.92,-1
CHZ,LAL,1361.585,1283.2395,3
CHZ,CHP,1361.585,1253.2574,4
CHZ,SFW,1361.585,1410.2909,-2
CHZ,BAL,1361.585,1510.1842,-5
CHZ,PHI,1361.585,1276.1891,3
CHZ,CHI,1361.585,1591.0453,-8
CHZ,SEA,1361.585,1303.0555,2
CHZ,OAK,1361.585,1530.7813,-6
CHZ,ANA,1361.585,1157.6787,7
CHZ,INA,1361.585,1505.9175,-5
CHZ,SDR,1361.585,1497.4712,-5
CHZ,KEN,1361.585,1546.7833,-7
CHZ,DNR,1361.585,1399.2731,-1
CHZ,DLC,1361.585,1337.0886,1
CHZ,HSM,1361.585,1218.2058,5
CHZ,NOB,1361.585,1404.6008,-2
CHZ,MNM,1361.585,1363.6349,0
CHZ,NJA,1361.585,1288.5856,3
CHZ,PTP,1361.585,1285.795,3
CHZ,ATL,1361.585,1580.7914,-8
CHZ,MIL,1361.585,1443.2714,-3
CHZ,PHO,1361.585,1466.8416,-4
CHZ,NYA,1361.585,1613.9209,-9
CHZ,MMF,1361.585,1208.356,5
CHZ,MNP,1361.585,1305.5549,2
CHZ,LAS,1361.585,1437.8818,-3
CHZ,CAR,1361.585,1457.708,-3
CHZ,WSA,1361.585,1423.321,-2
CHZ,BUF,1361.585,1362.5,0
CHZ,CLE,1361.585,1692.0859,-12
CHZ,UTS,1361.585,1458.4646,-3
CHZ,FLO,1361.585,1359.4403,0
CHZ,PTC,1361.585,1222.6328,5
CHZ,POR,1361.585,1556.7389,-7
CHZ,VIR,1361.585,1284.5851,3
CHZ,TEX,1361.585,1337.9463,1
CHZ,MMP,1361.585,1260.14,4
CHZ,HOU,1361.585,1654.6359,-10
CHZ,GSW,1361.585,1822.2881,-16
CHZ,KCO,1361.585,1469.8723,-4
CHZ,MMT,1361.585,1296.172,2
CHZ,SDA,1361.585,1327.7251,1
CHZ,CAP,1361.585,1516.371,-5
CHZ,SAA,1361.585,1622.063,-9
CHZ,NOJ,1361.585,1349.8588,0
CHZ,MMS,1361.585,1374.5734,0
CHZ,DNA,1361.585,1618.8855,-9
CHZ,SSL,1361.585,1449.8413,-3
CHZ,WSB,1361.585,1560.2122,-7
CHZ,KCK,1361.585,1438.9736,-3
CHZ,SDS,1361.585,1365.5189,0
CHZ,IND,1361.585,1504.8713,-5
CHZ,NYN,1361.585,1290.3521,2
CHZ,DEN,1361.585,1422.3618,-2
CHZ,SAS,1361.585,1720.9634,-13
CHZ,NJN,1361.585,1326.9081,1
CHZ,SDC,1361.585,1413.1757,-2
CHZ,UTA,1361.585,1555.2854,-7
CHZ,DAL,1361.585,1556.583,-7
CHZ,LAC,1361.585,1694.5431,-12
CHZ,SAC,1361.585,1418.2802,-2
CHZ,CHH,1361.585,1553.0612,-7
CHZ,MIA,1361.585,1455.8601,-3
CHZ,MIN,1361.585,1263.958,3
CHZ,ORL,1361.585,1311.8915,2
CHZ,VAN,1361.585,1352.9355,0
CHZ,TOR,1361.585,1500.3939,-5
CHZ,WAS,1361.585,1546.1045,-6
CHZ,MEM,1361.585,1608.3455,-9
CHZ,NOH,1361.585,1401.8344,-1
CHZ,CHA,1361.585,1513.004,-5
CHZ,NOK,1361.585,1499.1818,-5
CHZ,OKC,1361.585,1583.2285,-8
CHZ,BRK,1361.585,1457.7372,-3
CHZ,NOP,1361.585,1526.5709,-6
CHZ,CHO,1361.585,1400.7305,-1
SFW,TRH,1410.2909,1208.3134,7
SFW,NYK,1410.2909,1255.6846,5
SFW,CHS,1410.2909,1482.5576,-3
SFW,DTF,1410.2909,1199.1213,7
SFW,WSC,1410.2909,1370.736,1
SFW,BOS,1410.2909,1524.5715,-4
SFW,PRO,1410.2909,1230.696,6
SFW,PIT,1410.2909,1111.4615,10
SFW,STB,1410.2909,1395.8203,0
SFW,CLR,1410.2909,1287.1998,4
SFW,PHW,1410.2909,1569.9929,-6
SFW,BLB,1410.2909,1268.1525,5
SFW,INJ,1410.2909,1312.3342,3
SFW,FTW,1410.2909,1433.4027,-1
SFW,MNL,1410.2909,1461.1439,-2
SFW,ROC,1410.2909,1462.6226,-2
SFW,TRI,1410.2909,1398.8395,0
SFW,DNN,1410.2909,1171.1479,8
SFW,INO,1410.2909,1439.172,-1
SFW,SHE,1410.2909,1300.2838,4
SFW,WAT,1410.2909,1330.1293,3
SFW,AND,1410.2909,1525.3302,-4
SFW,SYR,1410.2909,1559.7542,-5
SFW,MLH,1410.2909,1467.2375,-2
SFW,STL,1410.2909,1526.5026,-4
SFW,DET,1410.2909,1461.0784,-2
SFW,CIN,1410.2909,1401.92,0
SFW,LAL,1410.2909,1283.2395,4
SFW,CHP,1410.2909,1253.2574,5
SFW,CHZ,1410.2909,1361.585,2
SFW,BAL,1410.2909,1510.1842,-4
SFW,PHI,1410.2909,1276.1891,5
SFW,CHI,1410.2909,1591.0453,-6
SFW,SEA,1410.2909,1303.0555,4
SFW,OAK,1410.2909,1530.7813,-4
SFW,ANA,1410.2909,1157.6787,9
SFW,INA,1410.2909,1505.9175,-3
SFW,SDR,1410.2909,1497.4712,-3
SFW,KEN,1410.2909,1546.7833,-5
SFW,DNR,1410.2909,1399.2731,0
SFW,DLC,1410.2909,1337.0886,3
SFW,HSM,1410.2909,1218.2058,7
SFW,NOB,1410.2909,1404.6008,0
SFW,MNM,1410.2909,1363.6349,2
SFW,NJA,1410.2909,1288.5856,4
SFW,PTP,1410.2909,1285.795,4
SFW,ATL,1410.2909,1580.7914,-6
SFW,MIL,1410.2909,1443.2714,-1
SFW,PHO,1410.2909,1466.8416,-2
SFW,NYA,1410.2909,1613.9209,-7
SFW,MMF,1410.2909,1208.356,7
SFW,MNP,1410.2909,1305.5549,4
SFW,LAS,1410.2909,1437.8818,-1
SFW,CAR,1410.2909,1457.708,-2
SFW,WSA,1410.2909,1423.321,0
SFW,BUF,1410.2909,1362.5,2
SFW,CLE,1410.2909,1692.0859,-10
SFW,UTS,1410.2909,1458.4646,-2
SFW,FLO,1410.2909,1359.4403,2
SFW,PTC,1410.2909,1222.6328,7
SFW,POR,1410.2909,1556.7389,-5
SFW,VIR,1410.2909,1284.5851,4
SFW,TEX,1410.2909,1337.9463,3
SFW,MMP,1410.2909,1260.14,5
SFW,HOU,1410.2909,1654.6359,-9
SFW,GSW,1410.2909,1822.2881,-14
SFW,KCO,1410.2909,1469.8723,-2
SFW,MMT,1410.2909,1296.172,4
SFW,SDA,1410.2909,1327.7251,3
SFW,CAP,1410.2909,1516.371,-4
SFW,SAA,1410.2909,1622.063,-7
SFW,NOJ,1410.2909,1349.8588,2
SFW,MMS,1410.2909,1374.5734,1
SFW,DNA,1410.2909,1618.8855,-7
SFW,SSL,1410.2909,1449.8413,-1
SFW,WSB,1410.2909,1560.2122,-5
SFW,KCK,1410.2909,1438.9736,-1
SFW,SDS,1410.2909,1365.5189,2
SFW,IND,1410.2909,1504.8713,-3
SFW,NYN,1410.2909,1290.3521,4
SFW,DEN,1410.2909,1422.3618,0
SFW,SAS,1410.2909,1720.9634,-11
SFW,NJN,1410.2909,1326.9081,3
SFW,SDC,1410.2909,1413.1757,0
SFW,UTA,1410.2909,1555.2854,-5
SFW,DAL,1410.2909,1556.583,-5
SFW,LAC,1410.2909,1694.5431,-10
SFW,SAC,1410.2909,1418.2802,0
SFW,CHH,1410.2909,1553.0612,-5
SFW,MIA,1410.2909,1455.8601,-2
SFW,MIN,1410.2909,1263.958,5
SFW,ORL,1410.2909,1311.8915,3
SFW,VAN,1410.2909,1352.9355,2
SFW,TOR,1410.2909,1500.3939,-3
SFW,WAS,1410.2909,1546.1045,-5
SFW,MEM,1410.2909,1608.3455,-7
SFW,NOH,1410.2909,1401.8344,0
SFW,CHA,1410.2909,1513.004,-4
SFW,NOK,1410.2909,1499.1818,-3
SFW,OKC,1410.2909,1583.2285,-6
SFW,BRK,1410.2909,1457.7372,-2
SFW,NOP,1410.2909,1526.5709,-4
SFW,CHO,1410.2909,1400.7305,0
BAL,TRH,1510.1842,1208.3134,11
BAL,NYK,1510.1842,1255.6846,9
BAL,CHS,1510.1842,1482.5576,1
BAL,DTF,1510.1842,1199.1213,11
BAL,WSC,1510.1842,1370.736,5
BAL,BOS,1510.1842,1524.5715,-1
BAL,PRO,1510.1842,1230.696,10
BAL,PIT,1510.1842,1111.4615,14
BAL,STB,1510.1842,1395.8203,4
BAL,CLR,1510.1842,1287.1998,8
BAL,PHW,1510.1842,1569.9929,-2
BAL,BLB,1510.1842,1268.1525,8
BAL,INJ,1510.1842,1312.3342,7
BAL,FTW,1510.1842,1433.4027,3
BAL,MNL,1510.1842,1461.1439,2
BAL,ROC,1510.1842,1462.6226,2
BAL,TRI,1510.1842,1398.8395,4
BAL,DNN,1510.1842,1171.1479,12
BAL,INO,1510.1842,1439.172,2
BAL,SHE,1510.1842,1300.2838,7
BAL,WAT,1510.1842,1330.1293,6
BAL,AND,1510.1842,1525.3302,-1
BAL,SYR,1510.1842,1559.7542,-2
BAL,MLH,1510.1842,1467.2375,1
BAL,STL,1510.1842,1526.5026,-1
BAL,DET,1510.1842,1461.0784,2
BAL,CIN,1510.1842,1401.92,4
BAL,LAL,1510.1842,1283.2395,8
BAL,CHP,1510.1842,1253.2574,9
BAL,CHZ,1510.1842,1361.585,5
BAL,SFW,1510.1842,1410.2909,3
BAL,PHI,1510.1842,1276.1891,8
BAL,CHI,1510.1842,1591.0453,-3
BAL,SEA,1510.1842,1303.0555,7
BAL,OAK,1510.1842,1530.7813,-1
BAL,ANA,1510.1842,1157.6787,12
BAL,INA,1510.1842,1505.9175,0
BAL,SDR,1510.1842,1497.4712,0
BAL,KEN,1510.1842,1546.7833,-1
BAL,DNR,1510.1842,1399.2731,4
BAL,DLC,1510.1842,1337.0886,6
BAL,HSM,1510.1842,1218.2058,10
BAL,NOB,1510.1842,1404.6008,4
BAL,MNM,1510.1842,1363.6349,5
BAL,NJA,1510.1842,1288.5856,8
BAL,PTP,1510.1842,1285.795,8
BAL,ATL,1510.1842,1580.7914,-2
BAL,MIL,1510.1842,1443.2714,2
BAL,PHO,1510.1842,1466.8416,2
BAL,NYA,1510.1842,1613.9209,-4
BAL,MMF,1510.1842,1208.356,11
BAL,MNP,1510.1842,1305.5549,7
BAL,LAS,1510.1842,1437.8818,3
BAL,CAR,1510.1842,1457.708,2
BAL,WSA,1510.1842,1423.321,3
BAL,BUF,1510.1842,1362.5,5
BAL,CLE,1510.1842,1692.0859,-6
BAL,UTS,1510.1842,1458.4646,2
BAL,FLO,1510.1842,1359.4403,5
BAL,PTC,1510.1842,1222.6328,10
BAL,POR,1510.1842,1556.7389,-2
BAL,VIR,1510.1842,1284.5851,8
BAL,TEX,1510.1842,1337.9463,6
BAL,MMP,1510.1842,1260.14,9
BAL,HOU,1510.1842,1654.6359,-5
BAL,GSW,1510.1842,1822.2881,-11
BAL,KCO,1510.1842,1469.8723,1
BAL,MMT,1510.1842,1296.172,7
BAL,SDA,1510.1842,1327.7251,6
BAL,CAP,1510.1842,1516.371,0
BAL,SAA,1510.1842,1622.063,-4
BAL,NOJ,1510.1842,1349.8588,6
BAL,MMS,1510.1842,1374.5734,5
BAL,DNA,1510.1842,1618.8855,-4
BAL,SSL,1510.1842,1449.8413,2
BAL,WSB,1510.1842,1560.2122,-2
BAL,KCK,1510.1842,1438.9736,2
BAL,SDS,1510.1842,1365.5189,5
BAL,IND,1510.1842,1504.8713,0
BAL,NYN,1510.1842,1290.3521,8
BAL,DEN,1510.1842,1422.3618,3
BAL,SAS,1510.1842,1720.9634,-7
BAL,NJN,1510.1842,1326.9081,6
BAL,SDC,1510.1842,1413.1757,3
BAL,UTA,1510.1842,1555.2854,-2
BAL,DAL,1510.1842,1556.583,-2
BAL,LAC,1510.1842,1694.5431,-6
BAL,SAC,1510.1842,1418.2802,3
BAL,CHH,1510.1842,1553.0612,-2
BAL,MIA,1510.1842,1455.8601,2
BAL,MIN,1510.1842,1263.958,9
BAL,ORL,1510.1842,1311.8915,7
BAL,VAN,1510.1842,1352.9355,5
BAL,TOR,1510.1842,1500.3939,0
BAL,WAS,1510.1842,1546.1045,-1
BAL,MEM,1510.1842,1608.3455,-3
BAL,NOH,1510.1842,1401.8344,4
BAL,CHA,1510.1842,1513.004,0
BAL,NOK,1510.1842,1499.1818,0
BAL,OKC,1510.1842,1583.2285,-3
BAL,BRK,1510.1842,1457.7372,2
BAL,NOP,1510.1842,1526.5709,-1
BAL,CHO,1510.1842,1400.7305,4
PHI,TRH,1276.1891,1208.3134,2
PHI,NYK,1276.1891,1255.6846,1
PHI,CHS,1276.1891,1482.5576,-7
PHI,DTF,1276.1891,1199.1213,3
PHI,WSC,1276.1891,1370.736,-3
PHI,BOS,1276.1891,1524.5715,-9
PHI,PRO,1276.1891,1230.696,2
PHI,PIT,1276.1891,1111.4615,6
PHI,STB,1276.1891,1395.8203,-4
PHI,CLR,1276.1891,1287.1998,0
PHI,PHW,1276.1891,1569.9929,-10
PHI,BLB,1276.1891,1268.1525,0
PHI,INJ,1276.1891,1312.3342,-1
PHI,FTW,1276.1891,1433.4027,-6
PHI,MNL,1276.1891,1461.1439,-7
PHI,ROC,1276.1891,1462.6226,-7
PHI,TRI,1276.1891,1398.8395,-4
PHI,DNN,1276.1891,1171.1479,4
PHI,INO,1276.1891,1439.172,-6
PHI,SHE,1276.1891,1300.2838,-1
PHI,WAT,1276.1891,1330.1293,-2
PHI,AND,1276.1891,1525.3302,-9
PHI,SYR,1276.1891,1559.7542,-10
PHI,MLH,1276.1891,1467.2375,-7
PHI,STL,1276.1891,1526.5026,-9
PHI,DET,1276.1891,1461.0784,-7
PHI,CIN,1276.1891,1401.92,-4
PHI,LAL,1276.1891,1283.2395,0
PHI,CHP,1276.1891,1253.2574,1
PHI,CHZ,1276.1891,1361.585,-3
PHI,SFW,1276.1891,1410.2909,-5
PHI,BAL,1276.1891,1510.1842,-8
PHI,CHI,1276.1891,1591.0453,-11
PHI,SEA,1276.1891,1303.0555,-1
PHI,OAK,1276.1891,1530.7813,-9
PHI,ANA,1276.1891,1157.6787,4
PHI,INA,1276.1891,1505.9175,-8
PHI,SDR,1276.1891,1497.4712,-8
PHI,KEN,1276.1891,1546.7833,-10
PHI,DNR,1276.1891,1399.2731,-4
PHI,DLC,1276.1891,1337.0886,-2
PHI,HSM,1276.1891,1218.2058,2
PHI,NOB,1276.1891,1404.6008,-5
PHI,MNM,1276.1891,1363.6349,-3
PHI,NJA,1276.1891,1288.5856,0
PHI,PTP,1276.1891,1285.795,0
PHI,ATL,1276.1891,1580.7914,-11
PHI,MIL,1276.1891,1443.2714,-6
PHI,PHO,1276.1891,1466.8416,-7
PHI,NYA,1276.1891,1613.9209,-12
PHI,MMF,1276.1891,1208.356,2
PHI,MNP,1276.1891,1305.5549,-1
PHI,LAS,1276.1891,1437.8818,-6
PHI,CAR,1276.1891,1457.708,-6
PHI,WSA,1276.1891,1423.321,-5
PHI,BUF,1276.1891,1362.5,-3
PHI,CLE,1276.1891,1692.0859,-15
PHI,UTS,1276.1891,1458.4646,-6
PHI,FLO,1276.1891,1359.4403,-3
PHI,PTC,1276.1891,1222.6328,2
PHI,POR,1276.1891,1556.7389,-10
PHI,VIR,1276.1891,1284.5851,0
PHI,TEX,1276.1891,1337.9463,-2
PHI,MMP,1276.1891,1260.14,1
PHI,HOU,1276.1891,1654.6359,-13
PHI,GSW,1276.1891,1822.2881,-19
PHI,KCO,1276.1891,1469.8723,-7
PHI,MMT,1276.1891,1296.172,-1
PHI,SDA,1276.1891,1327.7251,-2
PHI,CAP,1276.1891,1516.371,-8
PHI,SAA,1276.1891,1622.063,-12
PHI,NOJ,1276.1891,1349.8588,-3
PHI,MMS,1276.1891,1374.5734,-3
PHI,DNA,1276.1891,1618.8855,-12
PHI,SSL,1276.1891,1449.8413,-6
PHI,WSB,1276.1891,1560.2122,-10
PHI,KCK,1276.1891,1438.9736,-6
PHI,SDS,1276.1891,1365.5189,-3
PHI,IND,1276.1891,1504.8713,-8
PHI,NYN,1276.1891,1290.3521,-1
PHI,DEN,1276.1891,1422.3618,-5
PHI,SAS,1276.1891,1720.9634,-16
PHI,NJN,1276.1891,1326.9081,-2
PHI,SDC,1276.1891,1413.1757,-5
PHI,UTA,1276.1891,1555.2854,-10
PHI,DAL,1276.1891,1556.583,-10
PHI,LAC,1276.1891,1694.5431,-15
PHI,SAC,1276.1891,1418.2802,-5
PHI,CHH,1276.1891,1553.0612,-10
PHI,MIA,1276.1891,1455.8601,-6
PHI,MIN,1276.1891,1263.958,0
PHI,ORL,1276.1891,1311.8915,-1
PHI,VAN,1276.1891,1352.9355,-3
PHI,TOR,1276.1891,1500.3939,-8
PHI,WAS,1276.1891,1546.1045,-9
PHI,MEM,1276.1891,1608.3455,-12
PHI,NOH,1276.1891,1401.8344,-4
PHI,CHA,1276.1891,1513.004,-8
PHI,NOK,1276.1891,1499.1818,-8
PHI,OKC,1276.1891,1583.2285,-11
PHI,BRK,1276.1891,1457.7372,-6
PHI,NOP,1276.1891,1526.5709,-9
PHI,CHO,1276.1891,1400.7305,-4
CHI,TRH,1591.0453,1208.3134,13
CHI,NYK,1591.0453,1255.6846,12
CHI,CHS,1591.0453,1482.5576,4
CHI,DTF,1591.0453,1199.1213,14
CHI,WSC,1591.0453,1370.736,8
CHI,BOS,1591.0453,1524.5715,2
CHI,PRO,1591.0453,1230.696,13
CHI,PIT,1591.0453,1111.4615,17
CHI,STB,1591.0453,1395.8203,7
CHI,CLR,1591.0453,1287.1998,11
CHI,PHW,1591.0453,1569.9929,1
CHI,BLB,1591.0453,1268.1525,11
CHI,INJ,1591.0453,1312.3342,10
CHI,FTW,1591.0453,1433.4027,6
CHI,MNL,1591.0453,1461.1439,5
CHI,ROC,1591.0453,1462.6226,4
CHI,TRI,1591.0453,1398.8395,7
CHI,DNN,1591.0453,1171.1479,15
CHI,INO,1591.0453,1439.172,5
CHI,SHE,1591.0453,1300.2838,10
CHI,WAT,1591.0453,1330.1293,9
CHI,AND,1591.0453,1525.3302,2
CHI,SYR,1591.0453,1559.7542,1
CHI,MLH,1591.0453,1467.2375,4
CHI,STL,1591.0453,1526.5026,2
CHI,DET,1591.0453,1461.0784,5
CHI,CIN,1591.0453,1401.92,7
CHI,LAL,1591.0453,1283.2395,11
CHI,CHP,1591.0453,1253.2574,12
CHI,CHZ,1591.0453,1361.585,8
CHI,SFW,1591.0453,1410.2909,6
CHI,BAL,1591.0453,1510.1842,3
CHI,PHI,1591.0453,1276.1891,11
CHI,SEA,1591.0453,1303.0555,10
CHI,OAK,1591.0453,1530.7813,2
CHI,ANA,1591.0453,1157.6787,15
CHI,INA,1591.0453,1505.9175,3
CHI,SDR,1591.0453,1497.4712,3
CHI,KEN,1591.0453,1546.7833,2
CHI,DNR,1591.0453,1399.2731,7
CHI,DLC,1591.0453,1337.0886,9
CHI,HSM,1591.0453,1218.2058,13
CHI,NOB,1591.0453,1404.6008,7
CHI,MNM,1591.0453,1363.6349,8
CHI,NJA,1591.0453,1288.5856,11
CHI,PTP,1591.0453,1285.795,11
CHI,ATL,1591.0453,1580.7914,0
CHI,MIL,1591.0453,1443.2714,5
CHI,PHO,1591.0453,1466.8416,4
CHI,NYA,1591.0453,1613.9209,-1
CHI,MMF,1591.0453,1208.356,13
CHI,MNP,1591.0453,1305.5549,10
CHI,LAS,1591.0453,1437.8818,5
CHI,CAR,1591.0453,1457.708,5
CHI,WSA,1591.0453,1423.321,6
CHI,BUF,1591.0453,1362.5,8
CHI,CLE,1591.0453,1692.0859,-4
CHI,UTS,1591.0453,1458.4646,5
CHI,FLO,1591.0453,1359.4403,8
CHI,PTC,1591.0453,1222.6328,13
CHI,POR,1591.0453,1556.7389,1
CHI,VIR,1591.0453,1284.5851,11
CHI,TEX,1591.0453,1337.9463,9
CHI,MMP,1591.0453,1260.14,12
CHI,HOU,1591.0453,1654.6359,-2
CHI,GSW,1591.0453,1822.2881,-8
CHI,KCO,1591.0453,1469.8723,4
CHI,MMT,1591.0453,1296.172,10
CHI,SDA,1591.0453,1327.7251,9
CHI,CAP,1591.0453,1516.371,3
CHI,SAA,1591.0453,1622.063,-1
CHI,NOJ,1591.0453,1349.8588,8
CHI,MMS,1591.0453,1374.5734,8
CHI,DNA,1591.0453,1618.8855,-1
CHI,SSL,1591.0453,1449.8413,5
CHI,WSB,1591.0453,1560.2122,1
CHI,KCK,1591.0453,1438.9736,5
CHI,SDS,1591.0453,1365.5189,8
CHI,IND,1591.0453,1504.8713,3
CHI,NYN,1591.0453,1290.3521,11
CHI,DEN,1591.0453,1422.3618,6
CHI,SAS,1591.0453,1720.9634,-5
CHI,NJN,1591.0453,1326.9081,9
CHI,SDC,1591.0453,1413.1757,6
CHI,UTA,1591.0453,1555.2854,1
CHI,DAL,1591.0453,1556.583,1
CHI,LAC,1591.0453,1694.5431,-4
CHI,SAC,1591.0453,1418.2802,6
CHI,CHH,1591.0453,1553.0612,1
CHI,MIA,1591.0453,1455.8601,5
CHI,MIN,1591.0453,1263.958,11
CHI,ORL,1591.0453,1311.8915,10
CHI,VAN,1591.0453,1352.9355,8
CHI,TOR,1591.0453,1500.3939,3
CHI,WAS,1591.0453,1546.1045,2
CHI,MEM,1591.0453,1608.3455,-1
CHI,NOH,1591.0453,1401.8344,7
CHI,CHA,1591.0453,1513.004,3
CHI,NOK,1591.0453,1499.1818,3
CHI,OKC,1591.0453,1583.2285,0
CHI,BRK,1591.0453,1457.7372,5
CHI,NOP,1591.0453,1526.5709,2
CHI,CHO,1591.0453,1400.7305,7
SEA,TRH,1303.0555,1208.3134,3
SEA,NYK,1303.0555,1255.6846,2
SEA,CHS,1303.0555,1482.5576,-6
SEA,DTF,1303.0555,1199.1213,4
SEA,WSC,1303.0555,1370.736,-2
SEA,BOS,1303.0555,1524.5715,-8
SEA,PRO,1303.0555,1230.696,2
SEA,PIT,1303.0555,1111.4615,7
SEA,STB,1303.0555,1395.8203,-3
SEA,CLR,1303.0555,1287.1998,1
SEA,PHW,1303.0555,1569.9929,-9
SEA,BLB,1303.0555,1268.1525,1
SEA,INJ,1303.0555,1312.3342,0
SEA,FTW,1303.0555,1433.4027,-5
SEA,MNL,1303.0555,1461.1439,-6
SEA,ROC,1303.0555,1462.6226,-6
SEA,TRI,1303.0555,1398.8395,-3
SEA,DNN,1303.0555,1171.1479,5
SEA,INO,1303.0555,1439.172,-5
SEA,SHE,1303.0555,1300.2838,0
SEA,WAT,1303.0555,1330.1293,-1
SEA,AND,1303.0555,1525.3302,-8
SEA,SYR,1303.0555,1559.7542,-9
SEA,MLH,1303.0555,1467.2375,-6
SEA,STL,1303.0555,1526.5026,-8
SEA,DET,1303.0555,1461.0784,-6
SEA,CIN,1303.0555,1401.92,-3
SEA,LAL,1303.0555,1283.2395,1
SEA,CHP,1303.0555,1253.2574,2
SEA,CHZ,1303.0555,1361.585,-2
SEA,SFW,1303.0555,1410.2909,-4
SEA,BAL,1303.0555,1510.1842,-7
SEA,PHI,1303.0555,1276.1891,1
SEA,CHI,1303.0555,1591.0453,-10
SEA,OAK,1303.0555,1530.7813,-8
SEA,ANA,1303.0555,1157.6787,5
SEA,INA,1303.0555,1505.9175,-7
SEA,SDR,1303.0555,1497.4712,-7
SEA,KEN,1303.0555,1546.7833,-9
SEA,DNR,1303.0555,1399.2731,-3
SEA,DLC,1303.0555,1337.0886,-1
SEA,HSM,1303.0555,1218.2058,3
SEA,NOB,1303.0555,1404.6008,-4
SEA,MNM,1303.0555,1363.6349,-2
SEA,NJA,1303.0555,1288.5856,0
SEA,PTP,1303.0555,1285.795,1
SEA,ATL,1303.0555,1580.7914,-10
SEA,MIL,1303.0555,1443.2714,-5
SEA,PHO,1303.0555,1466.8416,-6
SEA,NYA,1303.0555,1613.9209,-11
SEA,MMF,1303.0555,1208.356,3
SEA,MNP,1303.0555,1305.5549,0
SEA,LAS,1303.0555,1437.8818,-5
SEA,CAR,1303.0555,1457.708,-5
SEA,WSA,1303.0555,1423.321,-4
SEA,BUF,1303.0555,1362.5,-2
SEA,CLE,1303.0555,1692.0859,-14
SEA,UTS,1303.0555,1458.4646,-5
SEA,FLO,1303.0555,1359.4403,-2
SEA,PTC,1303.0555,1222.6328,3
SEA,POR,1303.0555,1556.7389,-9
SEA,VIR,1303.0555,1284.5851,1
SEA,TEX,1303.0555,1337.9463,-1
SEA,MMP,1303.0555,1260.14,1
SEA,HOU,1303.0555,1654.6359,-12
SEA,GSW,1303.0555,1822.2881,-18
SEA,KCO,1303.0555,1469.8723,-6
SEA,MMT,1303.0555,1296.172,0
SEA,SDA,1303.0555,1327.7251,-1
SEA,CAP,1303.0555,1516.371,-7
SEA,SAA,1303.0555,1622.063,-11
SEA,NOJ,1303.0555,1349.8588,-2
SEA,MMS,1303.0555,1374.5734,-3
SEA,DNA,1303.0555,1618.8855,-11
SEA,SSL,1303.0555,1449.8413,-5
SEA,WSB,1303.0555,1560.2122,-9
SEA,KCK,1303.0555,1438.9736,-5
SEA,SDS,1303.0555,1365.5189,-2
SEA,IND,1303.0555,1504.8713,-7
SEA,NYN,1303.0555,1290.3521,0
SEA,DEN,1303.0555,1422.3618,-4
SEA,SAS,1303.0555,1720.9634,-15
SEA,NJN,1303.0555,1326.9081,-1
SEA,SDC,1303.0555,1413.1757,-4
SEA,UTA,1303.0555,1555.2854,-9
SEA,DAL,1303.0555,1556.583,-9
SEA,LAC,1303.0555,1694.5431,-14
SEA,SAC,1303.0555,1418.2802,-4
SEA,CHH,1303.0555,1553.0612,-9
SEA,MIA,1303.0555,1455.8601,-5
SEA,MIN,1303.0555,1263.958,1
SEA,ORL,1303.0555,1311.8915,0
SEA,VAN,1303.0555,1352.9355,-2
SEA,TOR,1303.0555,1500.3939,-7
SEA,WAS,1303.0555,1546.1045,-9
SEA,MEM,1303.0555,1608.3455,-11
SEA,NOH,1303.0555,1401.8344,-3
SEA,CHA,1303.0555,1513.004,-7
SEA,NOK,1303.0555,1499.1818,-7
SEA,OKC,1303.0555,1583.2285,-10
SEA,BRK,1303.0555,1457.7372,-5
SEA,NOP,1303.0555,1526.5709,-8
SEA,CHO,1303.0555,1400.7305,-3
OAK,TRH,1530.7813,1208.3134,11
OAK,NYK,1530.7813,1255.6846,10
OAK,CHS,1530.7813,1482.5576,2
OAK,DTF,1530.7813,1199.1213,12
OAK,WSC,1530.7813,1370.736,6
OAK,BOS,1530.7813,1524.5715,0
OAK,PRO,1530.7813,1230.696,10
OAK,PIT,1530.7813,1111.4615,15
OAK,STB,1530.7813,1395.8203,5
OAK,CLR,1530.7813,1287.1998,9
OAK,PHW,1530.7813,1569.9929,-1
OAK,BLB,1530.7813,1268.1525,9
OAK,INJ,1530.7813,1312.3342,8
OAK,FTW,1530.7813,1433.4027,3
OAK,MNL,1530.7813,1461.1439,2
OAK,ROC,1530.7813,1462.6226,2
OAK,TRI,1530.7813,1398.8395,5
OAK,DNN,1530.7813,1171.1479,13
OAK,INO,1530.7813,1439.172,3
OAK,SHE,1530.7813,1300.2838,8
OAK,WAT,1530.7813,1330.1293,7
